time,date,irr_wm2,irr_source,cloud_cover,temperature_2m,rain,snowfall,snow_depth,pr_used,pv_kw_pred,snow_factor,step_kwh
2026-02-22 00:00:00,2026-02-22,0.0,gti,70,0.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-22 01:00:00,2026-02-22,0.0,gti,18,0.3,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-22 02:00:00,2026-02-22,0.0,gti,35,0.9,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-22 03:00:00,2026-02-22,0.0,gti,82,-0.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-22 04:00:00,2026-02-22,0.0,gti,100,-0.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-22 05:00:00,2026-02-22,0.0,gti,100,-0.3,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-22 06:00:00,2026-02-22,0.0,gti,100,-0.3,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-22 07:00:00,2026-02-22,0.0,gti,100,0.1,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-22 08:00:00,2026-02-22,11.2,gti,100,0.2,0.0,0.0,0.0,0.82,0.07530879999999998,1.0,0.07530879999999998
2026-02-22 09:00:00,2026-02-22,34.2,gti,100,0.8,0.0,0.0,0.0,0.82,0.22996079999999997,1.0,0.22996079999999997
2026-02-22 10:00:00,2026-02-22,50.8,gti,100,1.2,0.2,0.0,0.0,0.82,0.3415791999999999,1.0,0.3415791999999999
2026-02-22 11:00:00,2026-02-22,66.2,gti,100,1.6,0.1,0.0,0.0,0.82,0.4451288,1.0,0.4451288
2026-02-22 12:00:00,2026-02-22,116.2,gti,99,2.4,0.0,0.0,0.0,0.82,0.7813287999999999,1.0,0.7813287999999999
2026-02-22 13:00:00,2026-02-22,76.5,gti,100,3.0,0.0,0.0,0.0,0.82,0.5143859999999999,1.0,0.5143859999999999
2026-02-22 14:00:00,2026-02-22,109.2,gti,100,3.6,0.0,0.0,0.0,0.82,0.7342607999999999,1.0,0.7342607999999999
2026-02-22 15:00:00,2026-02-22,91.2,gti,100,4.1,0.0,0.0,0.0,0.82,0.6132287999999999,1.0,0.6132287999999999
2026-02-22 16:00:00,2026-02-22,62.5,gti,100,4.1,0.0,0.0,0.0,0.82,0.42024999999999996,1.0,0.42024999999999996
2026-02-22 17:00:00,2026-02-22,22.2,gti,98,4.1,0.0,0.0,0.0,0.82,0.14927279999999998,1.0,0.14927279999999998
2026-02-22 18:00:00,2026-02-22,0.5,gti,97,4.4,0.0,0.0,0.0,0.82,0.0033619999999999995,1.0,0.0033619999999999995
2026-02-22 19:00:00,2026-02-22,0.0,gti,100,4.3,0.1,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-22 20:00:00,2026-02-22,0.0,gti,98,4.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-22 21:00:00,2026-02-22,0.0,gti,96,4.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-22 22:00:00,2026-02-22,0.0,gti,100,5.2,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-22 23:00:00,2026-02-22,0.0,gti,100,5.9,0.0,0.0,0.0,0.82,0.0,1.0,0.0
